Date,Hour,Total Market Demand,Ontario Demand
21-Apr-16,14,17107,14620
21-Apr-16,15,16949,14683
21-Apr-16,16,17433,15162
21-Apr-16,17,17645,15434
21-Apr-16,18,17767,15472
21-Apr-16,19,17835,15591
21-Apr-16,20,18153,16109
21-Apr-16,21,17970,15600
21-Apr-16,22,17042,14508
21-Apr-16,23,15750,13215
21-Apr-16,24,15111,12498
22-Apr-16,1,14629,12094
22-Apr-16,2,14286,11710
22-Apr-16,3,14235,11610
22-Apr-16,4,14373,11765
22-Apr-16,5,14858,12365
22-Apr-16,6,16182,13658
22-Apr-16,7,17200,14932
22-Apr-16,8,17315,15253
22-Apr-16,9,17563,15426
22-Apr-16,10,16791,15265
22-Apr-16,11,16638,15089
22-Apr-16,12,16588,14908
22-Apr-16,13,16913,14816
22-Apr-16,14,16718,14662
22-Apr-16,15,16234,14446
22-Apr-16,16,16316,14504
22-Apr-16,17,16943,14574
22-Apr-16,18,17497,14496
22-Apr-16,19,17720,14711
22-Apr-16,20,18311,15414
22-Apr-16,21,17982,15174
22-Apr-16,22,17083,14230
22-Apr-16,23,16149,13249
22-Apr-16,24,15410,12444
23-Apr-16,1,14761,11954
23-Apr-16,2,14508,11647
23-Apr-16,3,14402,11529
23-Apr-16,4,14399,11489
23-Apr-16,5,14368,11672
23-Apr-16,6,14740,12111
23-Apr-16,7,15216,12628
23-Apr-16,8,15782,13027
23-Apr-16,9,15844,13114
23-Apr-16,10,15896,13016
23-Apr-16,11,15916,13034
23-Apr-16,12,15811,12933
23-Apr-16,13,15541,12719
23-Apr-16,14,15315,12421
23-Apr-16,15,15142,12251
23-Apr-16,16,15380,12491
23-Apr-16,17,15980,13095
23-Apr-16,18,16494,13604
23-Apr-16,19,16684,13804
23-Apr-16,20,16986,14492
23-Apr-16,21,16919,14375
23-Apr-16,22,16370,13722
23-Apr-16,23,15580,12928
23-Apr-16,24,14948,12303
24-Apr-16,1,14508,11864
24-Apr-16,2,14328,11557
24-Apr-16,3,14150,11452
24-Apr-16,4,14221,11496
24-Apr-16,5,14346,11575
24-Apr-16,6,14521,11777
24-Apr-16,7,14815,12238
24-Apr-16,8,15382,12542
24-Apr-16,9,15755,12912
24-Apr-16,10,16046,13166
24-Apr-16,11,15931,13108
24-Apr-16,12,15771,13038
24-Apr-16,13,15652,12842
24-Apr-16,14,15682,12792
24-Apr-16,15,15944,13024
24-Apr-16,16,15982,13448
24-Apr-16,17,16612,14142
24-Apr-16,18,16918,14537
24-Apr-16,19,16917,14624
24-Apr-16,20,16701,15023
24-Apr-16,21,16881,14805
24-Apr-16,22,16575,14039
24-Apr-16,23,15501,12990
24-Apr-16,24,14946,12269
25-Apr-16,1,14578,11860
25-Apr-16,2,14294,11601
25-Apr-16,3,14500,11689
25-Apr-16,4,14479,11823
25-Apr-16,5,15063,12369
25-Apr-16,6,16333,13738
25-Apr-16,7,17559,14939
25-Apr-16,8,18188,15489
25-Apr-16,9,18465,15617
25-Apr-16,10,18439,15504
25-Apr-16,11,17712,15278
25-Apr-16,12,17498,15114
25-Apr-16,13,17338,14928
25-Apr-16,14,17301,14917
25-Apr-16,15,17714,15105
25-Apr-16,16,18050,15512
25-Apr-16,17,18596,16091
25-Apr-16,18,18657,16070
25-Apr-16,19,18996,16309
25-Apr-16,20,18905,16774
25-Apr-16,21,18830,16175
25-Apr-16,22,17400,14853
25-Apr-16,23,16537,13795
25-Apr-16,24,15533,12895
26-Apr-16,1,15330,12719
26-Apr-16,2,14849,12567
26-Apr-16,3,14668,12372
26-Apr-16,4,14791,12431
26-Apr-16,5,15304,13082
26-Apr-16,6,16865,14685
26-Apr-16,7,18297,15956
26-Apr-16,8,18904,16500
26-Apr-16,9,18821,16451
26-Apr-16,10,18748,16298
26-Apr-16,11,18580,16015
26-Apr-16,12,18333,15735
26-Apr-16,13,18221,15638
26-Apr-16,14,17792,15496
26-Apr-16,15,17494,15161
26-Apr-16,16,17781,15163
26-Apr-16,17,18324,15734
26-Apr-16,18,18020,15647
26-Apr-16,19,18419,15885
26-Apr-16,20,18869,16490
26-Apr-16,21,18888,16517
26-Apr-16,22,17462,15177
26-Apr-16,23,16288,13998
26-Apr-16,24,15427,13191
27-Apr-16,1,15223,12833
27-Apr-16,2,15125,12713
27-Apr-16,3,14988,12617
27-Apr-16,4,15122,12718
27-Apr-16,5,15834,13469
27-Apr-16,6,17035,14701
27-Apr-16,7,17706,15347
27-Apr-16,8,17916,15271
27-Apr-16,9,17541,14898
27-Apr-16,10,17352,14685
27-Apr-16,11,17222,14599
27-Apr-16,12,16484,14371
27-Apr-16,13,16136,14266
27-Apr-16,14,15785,14090
27-Apr-16,15,16440,14157
27-Apr-16,16,17052,14421
27-Apr-16,17,17667,14769
27-Apr-16,18,18100,15042
27-Apr-16,19,18565,15528
27-Apr-16,20,18930,16357
27-Apr-16,21,19071,16221
27-Apr-16,22,17863,15069
27-Apr-16,23,16660,13884
27-Apr-16,24,15616,13035
28-Apr-16,1,15161,12561
28-Apr-16,2,14987,12331
28-Apr-16,3,15006,12357
28-Apr-16,4,15043,12513
28-Apr-16,5,15578,13078
28-Apr-16,6,16790,14158
28-Apr-16,7,17624,15020
28-Apr-16,8,18186,15311
28-Apr-16,9,17624,14875
28-Apr-16,10,17106,14702
28-Apr-16,11,17155,14744
28-Apr-16,12,16921,14649
28-Apr-16,13,16704,14693
28-Apr-16,14,16665,14647
28-Apr-16,15,16765,14770
28-Apr-16,16,17029,15076
28-Apr-16,17,17262,15276
28-Apr-16,18,17459,15478
28-Apr-16,19,17768,15723
28-Apr-16,20,18348,16312
28-Apr-16,21,18549,16328
28-Apr-16,22,17344,15232
28-Apr-16,23,16224,14015
28-Apr-16,24,15336,13045
29-Apr-16,1,14867,12554
29-Apr-16,2,14550,12252
29-Apr-16,3,14366,12110
29-Apr-16,4,14480,12207
29-Apr-16,5,15153,12797
29-Apr-16,6,16261,13982
29-Apr-16,7,16712,15031
29-Apr-16,8,17052,15150
29-Apr-16,9,17226,15001
29-Apr-16,10,16815,14778
29-Apr-16,11,16754,14667
29-Apr-16,12,16436,14466
29-Apr-16,13,16386,14300
29-Apr-16,14,16163,14273
29-Apr-16,15,16286,14287
29-Apr-16,16,16272,14288
29-Apr-16,17,16483,14543
29-Apr-16,18,16789,14766
29-Apr-16,19,17037,15122
29-Apr-16,20,18155,15774
29-Apr-16,21,18589,15679
29-Apr-16,22,17716,14737
29-Apr-16,23,16413,13647
29-Apr-16,24,15315,12692
30-Apr-16,1,14783,12216
30-Apr-16,2,14644,12037
30-Apr-16,3,14474,11895
30-Apr-16,4,14878,11935
30-Apr-16,5,14601,12132
30-Apr-16,6,14843,12370
30-Apr-16,7,15156,12740
30-Apr-16,8,15491,12997
30-Apr-16,9,15447,12969
30-Apr-16,10,15398,12868
30-Apr-16,11,15245,12701
30-Apr-16,12,15110,12612
30-Apr-16,13,14906,12419
30-Apr-16,14,14785,12286
30-Apr-16,15,14775,12346
30-Apr-16,16,15128,12707
30-Apr-16,17,15679,13235
30-Apr-16,18,16081,13687
30-Apr-16,19,16284,13844
30-Apr-16,20,16875,14455
30-Apr-16,21,16374,14064
30-Apr-16,22,15696,13401
30-Apr-16,23,14999,12534
30-Apr-16,24,14001,11788
01-May-16,1,13574,11292
01-May-16,2,13433,11106
01-May-16,3,13376,11100
01-May-16,4,13320,11045
01-May-16,5,13463,11180
01-May-16,6,13599,11322
01-May-16,7,14229,11973
01-May-16,8,15058,12816
01-May-16,9,15725,13504
01-May-16,10,16113,13987
01-May-16,11,16303,14221
01-May-16,12,16458,14242
01-May-16,13,16104,13868
01-May-16,14,16048,13856
01-May-16,15,16192,14042
01-May-16,16,16798,14697
01-May-16,17,16838,14875
01-May-16,18,16828,14776
01-May-16,19,16882,14772
01-May-16,20,16854,15083
01-May-16,21,16229,14810
01-May-16,22,15791,13856
01-May-16,23,15278,12902
01-May-16,24,14331,12079
02-May-16,1,13823,11620
02-May-16,2,13752,11497
02-May-16,3,13888,11641
02-May-16,4,14036,11788
02-May-16,5,14783,12536
02-May-16,6,16242,14021
02-May-16,7,17548,15442
02-May-16,8,17831,15719
02-May-16,9,17620,15693
02-May-16,10,17779,15683
02-May-16,11,17533,15455
02-May-16,12,17243,15247
02-May-16,13,17179,15120
02-May-16,14,17072,14999
02-May-16,15,16976,14814
02-May-16,16,17090,14921
02-May-16,17,17397,15248
02-May-16,18,17326,15141
02-May-16,19,17419,15400
02-May-16,20,17795,15896
02-May-16,21,18129,16116
02-May-16,22,16982,14862
02-May-16,23,15870,13767
02-May-16,24,14847,12829
03-May-16,1,14266,12300
03-May-16,2,13975,11958
03-May-16,3,13858,11789
03-May-16,4,13951,11879
03-May-16,5,14598,12529
03-May-16,6,15895,13851
03-May-16,7,16267,14786
03-May-16,8,16503,15000
03-May-16,9,16119,14676
03-May-16,10,15818,14319
03-May-16,11,15667,14194
03-May-16,12,15715,14240
03-May-16,13,15992,14472
03-May-16,14,15982,14565
03-May-16,15,15967,14517
03-May-16,16,16094,14649
03-May-16,17,16265,14962
03-May-16,18,17087,15063
03-May-16,19,17545,15354
03-May-16,20,17911,15855
03-May-16,21,17543,15651
03-May-16,22,16552,14476
03-May-16,23,15282,13217
03-May-16,24,14470,12403
04-May-16,1,14150,11970
04-May-16,2,13961,11739
04-May-16,3,13725,11579
04-May-16,4,13891,11740
04-May-16,5,14486,12397
04-May-16,6,15482,13493
04-May-16,7,16630,14557
04-May-16,8,16959,14811
04-May-16,9,16837,14572
04-May-16,10,16809,14559
04-May-16,11,16545,14395
04-May-16,12,16571,14419
04-May-16,13,16678,14527
04-May-16,14,16613,14485
04-May-16,15,16707,14615
04-May-16,16,16917,14824
04-May-16,17,17042,14984
04-May-16,18,17242,15125
04-May-16,19,17298,15290
04-May-16,20,17871,15884
04-May-16,21,17857,15859
04-May-16,22,16822,14751
04-May-16,23,15571,13523
04-May-16,24,14652,12544
05-May-16,1,14078,11966
05-May-16,2,13847,11722
05-May-16,3,13744,11635
05-May-16,4,13777,11648
05-May-16,5,14264,12155
05-May-16,6,15622,13541
05-May-16,7,16695,14656
05-May-16,8,16813,14770
05-May-16,9,16479,14462
05-May-16,10,16396,14387
05-May-16,11,16366,14365
05-May-16,12,16209,14197
05-May-16,13,16027,14018
05-May-16,14,16097,14103
05-May-16,15,16063,14060
05-May-16,16,16099,14156
05-May-16,17,16457,14514
05-May-16,18,16906,14899
05-May-16,19,17213,15206
05-May-16,20,17816,15809
05-May-16,21,17804,15791
05-May-16,22,16525,14469
05-May-16,23,15250,13194
05-May-16,24,14333,12278
06-May-16,1,13676,11647
06-May-16,2,13520,11461
06-May-16,3,13509,11444
06-May-16,4,13603,11552
06-May-16,5,14071,12170
06-May-16,6,15068,13203
06-May-16,7,16258,14348
06-May-16,8,16545,14504
06-May-16,9,16268,14234
06-May-16,10,15934,13931
06-May-16,11,15919,14029
06-May-16,12,16000,13993
06-May-16,13,15944,13942
06-May-16,14,15913,13956
06-May-16,15,15739,13728
06-May-16,16,16107,14078
06-May-16,17,16328,14309
06-May-16,18,16728,14603
06-May-16,19,17031,14837
06-May-16,20,16962,15086
06-May-16,21,17053,15311
06-May-16,22,16405,14255
06-May-16,23,15404,13220
06-May-16,24,14491,12235
07-May-16,1,13851,11599
07-May-16,2,13297,11146
07-May-16,3,12999,10905
07-May-16,4,13010,10851
07-May-16,5,13144,11040
07-May-16,6,13423,11340
07-May-16,7,14085,11940
07-May-16,8,14825,12503
07-May-16,9,15090,12737
07-May-16,10,15210,12859
07-May-16,11,15333,12992
07-May-16,12,15727,13352
07-May-16,13,15797,13412
07-May-16,14,15460,13240
07-May-16,15,15439,13355
07-May-16,16,15483,13405
07-May-16,17,15634,13494
07-May-16,18,15537,13424
07-May-16,19,15717,13508
07-May-16,20,16244,13891
07-May-16,21,15898,13699
07-May-16,22,15072,12861
07-May-16,23,14376,12083
07-May-16,24,13895,11527
08-May-16,1,13621,11267
08-May-16,2,13209,10889
08-May-16,3,13143,10881
08-May-16,4,13012,10804
08-May-16,5,13129,10930
08-May-16,6,13230,11082
08-May-16,7,13910,11560
08-May-16,8,14376,12075
08-May-16,9,14193,12039
08-May-16,10,14402,12222
08-May-16,11,14258,12108
08-May-16,12,14260,12112
08-May-16,13,14093,11981
08-May-16,14,14117,11972
08-May-16,15,14141,11989
08-May-16,16,14398,12215
08-May-16,17,14693,12678
08-May-16,18,14710,12963
08-May-16,19,15439,13317
08-May-16,20,16210,14063
08-May-16,21,16504,14361
08-May-16,22,15854,13722
08-May-16,23,14853,12758
08-May-16,24,14072,11872
09-May-16,1,13831,11579
09-May-16,2,13801,11493
09-May-16,3,13795,11458
09-May-16,4,14066,11748
09-May-16,5,14657,12354
09-May-16,6,15396,13495
09-May-16,7,16272,14461
09-May-16,8,16314,14524
09-May-16,9,16077,14121
09-May-16,10,15895,14063
09-May-16,11,15852,14033
09-May-16,12,15635,14129
09-May-16,13,16220,14162
09-May-16,14,16054,14010
09-May-16,15,15856,13959
09-May-16,16,16011,14027
09-May-16,17,16335,14458
09-May-16,18,16815,14912
09-May-16,19,17121,15269
09-May-16,20,17536,15818
09-May-16,21,17555,15710
09-May-16,22,16607,14640
09-May-16,23,15391,13313
09-May-16,24,14605,12435
10-May-16,1,14009,11871
10-May-16,2,13786,11581
10-May-16,3,13621,11394
10-May-16,4,13727,11424
10-May-16,5,14236,11985
10-May-16,6,15295,13064
10-May-16,7,16402,14213
10-May-16,8,16525,14342
10-May-16,9,16312,14128
10-May-16,10,16243,14068
10-May-16,11,16256,14081
10-May-16,12,16144,13939
10-May-16,13,16157,13939
10-May-16,14,15944,13757
10-May-16,15,15959,13787
10-May-16,16,16341,14171
10-May-16,17,16654,14522
10-May-16,18,16824,14717
10-May-16,19,17060,15043
10-May-16,20,17296,15434
10-May-16,21,17556,15570
10-May-16,22,16432,14372
10-May-16,23,15129,13015
10-May-16,24,14224,12092
11-May-16,1,13734,11687
11-May-16,2,13604,11456
11-May-16,3,13622,11411
11-May-16,4,13652,11478
11-May-16,5,14277,12042
11-May-16,6,15131,12999
11-May-16,7,16202,14078
11-May-16,8,16373,14334
11-May-16,9,16092,14011
11-May-16,10,16015,13931
11-May-16,11,15936,13834
11-May-16,12,15929,13824
11-May-16,13,16109,14002
11-May-16,14,16101,13991
11-May-16,15,16279,14178
11-May-16,16,16584,14546
11-May-16,17,16666,14917
11-May-16,18,16123,14916
11-May-16,19,16505,15197
11-May-16,20,16717,15462
11-May-16,21,16947,15663
11-May-16,22,16324,14477
11-May-16,23,14681,12936
11-May-16,24,14076,11908
12-May-16,1,13621,11453
12-May-16,2,13541,11454
12-May-16,3,13516,11240
12-May-16,4,13521,11276
12-May-16,5,13979,11704
12-May-16,6,14927,12766
12-May-16,7,16307,14157
12-May-16,8,16851,14703
12-May-16,9,16783,14661
12-May-16,10,16529,14585
12-May-16,11,16458,14462
12-May-16,12,16624,14567
12-May-16,13,16825,14713
12-May-16,14,16933,14822
12-May-16,15,16900,14834
12-May-16,16,17125,15185
12-May-16,17,17691,15534
12-May-16,18,17547,15476
12-May-16,19,17683,15622
12-May-16,20,17782,15884
12-May-16,21,17637,15685
12-May-16,22,16784,14751
12-May-16,23,15569,13391
12-May-16,24,14567,12412
13-May-16,1,14207,11878
13-May-16,2,13331,11596
13-May-16,3,13027,11446
13-May-16,4,13133,11448
13-May-16,5,13934,11769
13-May-16,6,14837,12881
13-May-16,7,15965,14239
13-May-16,8,16203,14846
13-May-16,9,16241,14734
13-May-16,10,16650,14855
13-May-16,11,16609,14919
13-May-16,12,16440,14538
13-May-16,13,16225,14297
13-May-16,14,16201,14331
13-May-16,15,16065,14176
13-May-16,16,16004,14213
13-May-16,17,16283,14503
13-May-16,18,16371,14621
13-May-16,19,16575,14832
13-May-16,20,16694,15253
13-May-16,21,17156,15387
13-May-16,22,16272,14336
13-May-16,23,15091,13171
13-May-16,24,14239,12288
14-May-16,1,13632,11691
14-May-16,2,13294,11343
14-May-16,3,13080,11141
14-May-16,4,12953,11050
14-May-16,5,12970,11003
14-May-16,6,13288,11185
14-May-16,7,13864,11810
14-May-16,8,14564,12592
14-May-16,9,15374,13341
14-May-16,10,15953,13737
14-May-16,11,16075,13848
14-May-16,12,15895,13722
14-May-16,13,15682,13568
14-May-16,14,15564,13389
14-May-16,15,15276,13199
14-May-16,16,15191,13323
14-May-16,17,15496,13410
14-May-16,18,15562,13552
14-May-16,19,15702,13760
14-May-16,20,15928,13877
14-May-16,21,16107,14050
14-May-16,22,15547,13435
14-May-16,23,14666,12563
14-May-16,24,13399,11682
15-May-16,1,12768,11340
15-May-16,2,12557,11128
15-May-16,3,12443,10956
15-May-16,4,12351,10900
15-May-16,5,12593,11101
15-May-16,6,12635,11260
15-May-16,7,13152,11778
15-May-16,8,13744,12395
15-May-16,9,14221,12808
15-May-16,10,14408,12985
15-May-16,11,14659,13077
15-May-16,12,14681,13146
15-May-16,13,14620,13027
15-May-16,14,14448,12959
15-May-16,15,14689,13156
15-May-16,16,15083,13519
15-May-16,17,15615,14172
15-May-16,18,15439,14051
15-May-16,19,15570,14174
15-May-16,20,15883,14655
15-May-16,21,16657,15222
15-May-16,22,15777,14318
15-May-16,23,14623,13191
15-May-16,24,14072,12390
16-May-16,1,13553,11870
16-May-16,2,13450,11688
16-May-16,3,13151,11589
16-May-16,4,13286,11761
16-May-16,5,14414,12496
16-May-16,6,15750,13710
16-May-16,7,16555,14676
16-May-16,8,16644,15135
16-May-16,9,16294,14846
16-May-16,10,15580,14491
16-May-16,11,15812,14522
16-May-16,12,15959,14207
16-May-16,13,15911,14133
16-May-16,14,15825,13972
16-May-16,15,16241,14202
16-May-16,16,16831,14751
16-May-16,17,17056,15072
16-May-16,18,16853,14936
16-May-16,19,16523,15252
16-May-16,20,17140,15804
16-May-16,21,16561,15650
16-May-16,22,15825,14610
16-May-16,23,14799,13623
16-May-16,24,14281,12721
17-May-16,1,14059,12382
17-May-16,2,13740,11995
17-May-16,3,13817,11955
17-May-16,4,13914,12064
17-May-16,5,14457,12499
17-May-16,6,15262,13659
17-May-16,7,16087,14754
17-May-16,8,16240,14976
17-May-16,9,16347,14732
17-May-16,10,16266,14357
17-May-16,11,16206,14309
17-May-16,12,16254,14243
17-May-16,13,16568,14477
17-May-16,14,16458,14397
17-May-16,15,16556,14358
17-May-16,16,16635,14552
17-May-16,17,16722,14805
17-May-16,18,16862,14873
17-May-16,19,16993,15150
17-May-16,20,17464,15549
17-May-16,21,17828,15829
17-May-16,22,16795,14717
17-May-16,23,15766,13427
17-May-16,24,14490,12421
18-May-16,1,14066,11803
18-May-16,2,13760,11616
18-May-16,3,13861,11592
18-May-16,4,13976,11710
18-May-16,5,14448,12227
18-May-16,6,15412,13232
18-May-16,7,16041,14318
18-May-16,8,16192,14548
18-May-16,9,15902,14185
18-May-16,10,15981,14034
18-May-16,11,16095,13944
18-May-16,12,16000,13911
18-May-16,13,16050,14002
18-May-16,14,16271,14101
18-May-16,15,16420,14293
18-May-16,16,16762,14577
18-May-16,17,17054,14879
18-May-16,18,17043,14947
18-May-16,19,17169,15197
18-May-16,20,17253,15491
18-May-16,21,17423,15750
18-May-16,22,16416,14737
18-May-16,23,15498,13451
18-May-16,24,14563,12472
19-May-16,1,14084,11946
19-May-16,2,13986,11764
19-May-16,3,13854,11635
19-May-16,4,14142,11738
19-May-16,5,14729,12274
19-May-16,6,15730,13413
19-May-16,7,16465,14550
19-May-16,8,16819,14737
19-May-16,9,16633,14467
19-May-16,10,16448,14306
19-May-16,11,16387,14431
19-May-16,12,16731,14591
19-May-16,13,16908,14817
19-May-16,14,16762,14610
19-May-16,15,16767,14529
19-May-16,16,16969,14743
19-May-16,17,17270,15017
19-May-16,18,17099,15004
19-May-16,19,17332,15357
19-May-16,20,17849,15790
19-May-16,21,18010,15949
19-May-16,22,17216,14977
19-May-16,23,15661,13643
19-May-16,24,14381,12533
20-May-16,1,14058,12008
20-May-16,2,14049,11755
20-May-16,3,13931,11654
20-May-16,4,13943,11709
20-May-16,5,14561,12130
20-May-16,6,14992,12915
20-May-16,7,16100,14195
20-May-16,8,16288,14326
20-May-16,9,16525,14342
20-May-16,10,16475,14155
20-May-16,11,16243,14088
20-May-16,12,16284,14125
20-May-16,13,16345,14033
20-May-16,14,16316,13944
20-May-16,15,16404,13857
20-May-16,16,16508,14037
20-May-16,17,16993,14485
20-May-16,18,17065,14695
20-May-16,19,17139,14809
20-May-16,20,17394,15126
20-May-16,21,17084,15070
20-May-16,22,16544,14168
20-May-16,23,15313,12990
20-May-16,24,14192,11985
21-May-16,1,13818,11442
21-May-16,2,13551,11128
21-May-16,3,13162,10938
21-May-16,4,13043,10881
21-May-16,5,13016,10909
21-May-16,6,13393,11082
21-May-16,7,13639,11683
21-May-16,8,14164,12275
21-May-16,9,14874,12817
21-May-16,10,15510,13078
21-May-16,11,15611,13074
21-May-16,12,15574,12818
21-May-16,13,15284,12555
21-May-16,14,15308,12532
21-May-16,15,15215,12551
21-May-16,16,15236,12786
21-May-16,17,15844,13269
21-May-16,18,16119,13436
21-May-16,19,16167,13536
21-May-16,20,16127,13690
21-May-16,21,16495,13940
21-May-16,22,15744,13256
21-May-16,23,14896,12384
21-May-16,24,13710,11557
22-May-16,1,13443,11077
22-May-16,2,13015,10826
22-May-16,3,13122,10652
22-May-16,4,13210,10593
22-May-16,5,13350,10538
22-May-16,6,13169,10495
22-May-16,7,13674,11010
22-May-16,8,14334,11642
22-May-16,9,14403,11854
22-May-16,10,14261,11822
22-May-16,11,14219,11789
22-May-16,12,14422,11707
22-May-16,13,14487,11642
22-May-16,14,14487,11612
22-May-16,15,14858,11957
22-May-16,16,15095,12192
22-May-16,17,15333,12604
22-May-16,18,15725,12966
22-May-16,19,15989,13199
22-May-16,20,16174,13335
22-May-16,21,16401,13520
22-May-16,22,15907,12981
22-May-16,23,15075,12053
22-May-16,24,14246,11275
23-May-16,1,13780,10834
23-May-16,2,13336,10581
23-May-16,3,12959,10461
23-May-16,4,12942,10563
23-May-16,5,13009,10637
23-May-16,6,13649,10783
23-May-16,7,13828,11094
23-May-16,8,14157,11415
23-May-16,9,14754,11909
23-May-16,10,14974,12173
23-May-16,11,14830,12262
23-May-16,12,14597,12387
23-May-16,13,14672,12366
23-May-16,14,14760,12380
23-May-16,15,15072,12525
23-May-16,16,15421,12974
23-May-16,17,16474,13826
23-May-16,18,16981,14336
23-May-16,19,17021,14582
23-May-16,20,16957,14684
23-May-16,21,17158,14976
23-May-16,22,16432,14313
23-May-16,23,15243,12904
23-May-16,24,14264,11853
24-May-16,1,13465,11374
24-May-16,2,13484,11129
24-May-16,3,13246,10958
24-May-16,4,13536,11047
24-May-16,5,14247,11714
24-May-16,6,15034,12604
24-May-16,7,16244,13890
24-May-16,8,17097,14629
24-May-16,9,17500,14794
24-May-16,10,17733,15053
24-May-16,11,18034,15289
24-May-16,12,18129,15468
24-May-16,13,18358,15657
24-May-16,14,17927,15699
24-May-16,15,18190,15984
24-May-16,16,19106,16479
24-May-16,17,19764,16994
24-May-16,18,19537,17184
24-May-16,19,19656,17397
24-May-16,20,19439,17300
24-May-16,21,19324,17141
24-May-16,22,18111,15927
24-May-16,23,16320,14360
24-May-16,24,15210,13011
25-May-16,1,14680,12470
25-May-16,2,14628,12220
25-May-16,3,14219,11976
25-May-16,4,14183,12088
25-May-16,5,14484,12356
25-May-16,6,15733,13394
25-May-16,7,17239,14935
25-May-16,8,17946,15630
25-May-16,9,18011,15796
25-May-16,10,17842,15738
25-May-16,11,18438,16320
25-May-16,12,18449,16373
25-May-16,13,18732,16554
25-May-16,14,18945,16795
25-May-16,15,19330,17133
25-May-16,16,19730,17580
25-May-16,17,20181,17993
25-May-16,18,20580,18246
25-May-16,19,20382,18296
25-May-16,20,20375,18320
25-May-16,21,20168,18307
25-May-16,22,19011,16923
25-May-16,23,17317,15127
25-May-16,24,16507,13926
26-May-16,1,15506,13220
26-May-16,2,15288,12859
26-May-16,3,15166,12623
26-May-16,4,15024,12584
26-May-16,5,15450,12959
26-May-16,6,16295,13805
26-May-16,7,17030,15191
26-May-16,8,17480,15713
26-May-16,9,17772,16011
26-May-16,10,17872,16140
26-May-16,11,18190,16447
26-May-16,12,18728,16716
26-May-16,13,18829,16785
26-May-16,14,18875,16774
26-May-16,15,18975,16966
26-May-16,16,19483,17457
26-May-16,17,20115,18006
26-May-16,18,20284,18130
26-May-16,19,20280,18181
26-May-16,20,20243,18103
26-May-16,21,20047,18050
26-May-16,22,19376,16932
26-May-16,23,18096,15106
26-May-16,24,16659,13808
27-May-16,1,15692,13063
27-May-16,2,15326,12765
27-May-16,3,14815,12462
27-May-16,4,14952,12449
27-May-16,5,15414,12872
27-May-16,6,15915,13704
27-May-16,7,17042,15479
27-May-16,8,18189,16408
27-May-16,9,19118,17047
27-May-16,10,19325,17279
27-May-16,11,19802,17776
27-May-16,12,20182,18163
27-May-16,13,20597,18604
27-May-16,14,21013,18827
27-May-16,15,21468,19026
27-May-16,16,21682,19314
27-May-16,17,21737,19681
27-May-16,18,21501,19668
27-May-16,19,21246,19474
27-May-16,20,20977,19260
27-May-16,21,21048,19219
27-May-16,22,19900,17988
27-May-16,23,18678,16379
27-May-16,24,17093,14970
28-May-16,1,16259,14007
28-May-16,2,15701,13301
28-May-16,3,15320,12838
28-May-16,4,15394,12608
28-May-16,5,15314,12453
28-May-16,6,15385,12703
28-May-16,7,16317,13603
28-May-16,8,17633,14910
28-May-16,9,18659,16005
